date_time;uuid;Title/episode_title;seriesTitle;isEpisode;EPGgenre;providerId;providerType;production year;director orig;titleId;title_id provider;episode_number;season_number;domain;master_uuid;source(scheule/enrichment);seriesUUID;alternative title
22/07/20 01:49;c7330b26-e83e-4477-bd06-1b79ac05610d;Dr. House - Medical Division - Stag. 1 Ep. 18 - Il minore dei mali;Dr. House - Medical Division;t;1;;;2004;;;;18;1;sky;31cd3e80-02f9-4f9f-8570-a7b3a5117c0d;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
16/05/18 22:03;c89d49a3-90d8-4df8-911e-138d256dd4ef;a prova di recessione;dr. house - medical division;t;1;datatv_p145318e568874;datatv;;;;;14;7;sky;;SCHED;;
22/04/20 19:11;c89d49a3-90d8-4df8-911e-138d256dd4ef;A prova di recessione;Dr. House - Medical Division;t;1;;;2010;;;;14;7;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]A prova di recessione[[ALT]]Recession Proof[[ALT]]A prova di recessione
17/06/19 15:51;c8ea9bd3-1797-4e44-9f48-1afb4f1dee32;la vita segreta dei milionari s.4 ep.13;la vita segreta dei milionari s.4;t;1;34459985;ibms;2015;;;;13;4;sky;;SCHED;;
16/07/19 00:13;c8ea9bd3-1797-4e44-9f48-1afb4f1dee32;ep. 13;la vita segreta dei milionari;t;4;datatv_p241206e1249102;datatv;2016;;34459985;ibms;13;4;sky;;ENRICH;;
26/08/19 07:16;c8ea9bd3-1797-4e44-9f48-1afb4f1dee32;La vita segreta dei milionari - Stag. 4 Ep. 13;La vita segreta dei milionari;t;4;;;2015;;;;13;4;sky;8a35db27-41ab-4593-9892-8398e3583b76;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;
22/03/18 07:47;ca04f075-be9a-4877-bae1-febff7d58f3f;giovane arrogante;dr. house - medical division;t;1;datatv_p181420e820523;datatv;;;;;23;3;sky;;SCHED;;
21/08/20 15:45;ca04f075-be9a-4877-bae1-febff7d58f3f;Giovane arrogante;Dr. House - Medical Division;t;1;;;2006;;;;23;3;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Giovane arrogante[[ALT]]The Jerk[[ALT]]Giovane arrogante
06/04/20 14:43;ca55340d-5c2e-4d4b-adce-8420842cb9fa;house ep.21 - il caso house;house;t;1;37011595;ibms;2004;P.Barclay;;;21;1;sky;;SCHED;;
20/04/20 16:57;ca55340d-5c2e-4d4b-adce-8420842cb9fa;il caso house;dr. house - medical division;t;1;datatv_p173000e743344;datatv;2004;;37011595;ibms;21;1;sky;;ENRICH;;
27/07/20 11:02;ca55340d-5c2e-4d4b-adce-8420842cb9fa;Dr. House - Medical Division - Stag. 1 Ep. 21 - Il caso House;Dr. House - Medical Division;t;1;;;2004;;;;21;1;sky;26030b40-8aa9-4027-8595-2255e3b28286;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
19/03/20 22:22;cace300a-34a3-4fec-a470-fb6f970f0ea0;u.s.a. - dopo l'11 settembre;the 2000's;t;4;datatv_p248502e1298284;datatv;;;;;4;1;sky;;SCHED;;
05/01/21 15:24;cace300a-34a3-4fec-a470-fb6f970f0ea0;U.S.A. - Dopo l'11 settembre;The 2000's;t;4;;;2018;;;;4;1;sky;;FINALIZED;9df7819e-80b6-4287-8255-b9026b2cdd89;[[ALT]]U.S.A. - Dopo l'11 settembre[[ALT]]U.S.A. - Dopo l'11 settembre[[ALT]]U.S.A. - Dopo l'11 settembre
07/01/21 21:17;cb505d14-1747-4eae-b0fa-da28b25073ad;prove schiaccianti;il grido di una madre;t;4;datatv_p255952e1345377;datatv;;;;;2;1;sky;;SCHED;;
11/01/21 11:08;cb505d14-1747-4eae-b0fa-da28b25073ad;Prove schiaccianti;Il grido di una madre;t;4;;;2020;Mark Joffe;;;2;1;sky;;FINALIZED;895f9368-d3e8-4df7-a8d4-2317b198b386;[[ALT]]Prove schiaccianti[[ALT]]Part 2[[ALT]]Prove schiaccianti
06/04/20 15:13;cc252944-b5b7-4e6b-84a5-cce6ccfcca73;house 3 ep.03 - consenso informato;house 3;t;1;37011633;ibms;2006;L.Innes;;;3;3;sky;;SCHED;;
21/04/20 17:22;cc252944-b5b7-4e6b-84a5-cce6ccfcca73;consenso informato;dr. house - medical division;t;1;datatv_p181420e820503;datatv;2006;;37011633;ibms;3;3;sky;;ENRICH;;
26/07/20 13:23;cc252944-b5b7-4e6b-84a5-cce6ccfcca73;Dr. House - Medical Division - Stag. 3 Ep. 3 - Consenso informato;Dr. House - Medical Division;t;1;;;2006;;;;3;3;sky;a96cd53d-1b6b-4fda-bce6-1edeb9ce0d78;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
21/07/20 10:47;cca8dc79-4cdb-42b3-9b7c-d7ddff57f7f4;masterchef canada s.5 ep.04;masterchef canada s.5;t;1;35766930;ibms;2018;;;;4;5;sky;;SCHED;;
21/08/20 08:56;cca8dc79-4cdb-42b3-9b7c-d7ddff57f7f4;ep. 4;masterchef canada;t;1;datatv_p248494e1298628;datatv;2018;Dave Russell;35766930;ibms;4;5;sky;;ENRICH;;
04/01/21 17:34;cca8dc79-4cdb-42b3-9b7c-d7ddff57f7f4;Ep. 4;MasterChef Canada;t;1;;;2018;Dave Russell;;;4;5;sky;;FINALIZED;313b320f-1fa0-4fc0-a26b-c7e5b4ebd0e2;[[ALT]]Ep. 4[[ALT]]Fast and Epicure-ious[[ALT]]Ep. 4
21/02/18 18:21;cd40b9af-8915-47ae-b526-6057418b3aa6;linee sulla sabbia;dr. house - medical division;t;1;datatv_p181420e820504;datatv;;;;;4;3;sky;;SCHED;;
14/07/20 09:01;cd40b9af-8915-47ae-b526-6057418b3aa6;Linee sulla sabbia;Dr. House - Medical Division;t;1;;;2006;;;;4;3;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Linee sulla sabbia[[ALT]]Lines in the Sand[[ALT]]Linee sulla sabbia
07/04/20 07:20;cd55ddd0-58a5-43b2-81e8-ce8623b61915;house 6 ep.10 - wilson;house 6;t;1;37011910;ibms;2009;L.Glatter;;;10;6;sky;;SCHED;;
22/04/20 18:21;cd55ddd0-58a5-43b2-81e8-ce8623b61915;wilson;dr. house - medical division;t;1;datatv_p180138e809179;datatv;2009;;37011910;ibms;10;6;sky;;ENRICH;;
12/12/20 04:03;cd55ddd0-58a5-43b2-81e8-ce8623b61915;Dr. House - Medical Division - Stag. 6 Ep. 10 - Wilson;Dr. House - Medical Division;t;1;;;2009;;;;10;6;sky;a29b9081-392d-463f-9eda-7fa1c7b15611;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
06/04/20 15:04;ce9d4eed-884d-4403-8cd3-adec81365191;house 2 ep.06 - vortice;house 2;t;1;37011602;ibms;2005;F.Gerber;;;6;2;sky;;SCHED;;
20/04/20 17:41;ce9d4eed-884d-4403-8cd3-adec81365191;il vortice;dr. house - medical division;t;1;datatv_p181042e817043;datatv;2005;;37011602;ibms;6;2;sky;;ENRICH;;
05/08/20 00:14;ce9d4eed-884d-4403-8cd3-adec81365191;Dr. House - Medical Division - Stag. 2 Ep. 6 - Il vortice;Dr. House - Medical Division;t;1;;;2005;;;;6;2;sky;3857e5a4-e447-4183-9fed-4ddd45c4069d;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
15/12/20 19:43;d0ee7967-2562-419f-9a1c-09f3e3695509;fan club/ il velocissimo sir steel;deer squad;t;6;vcm_672882;vcm;2020;;;;8;1;sky;;SCHED;;
18/12/20 08:59;d0ee7967-2562-419f-9a1c-09f3e3695509;fan club / il velocissimo sir steel;cerbiatti in azione;t;6;datatv_p255630e1343566;datatv;2019;;;;8;1;sky;;ENRICH;;
01/01/21 02:41;d0ee7967-2562-419f-9a1c-09f3e3695509;Cerbiatti in azione - Stag. 1 Ep. 8 - Fan Club / Il velocissimo Sir Steel;Deer Squad;t;6;;;2020;;;;8;1;sky;9f602070-dc58-4fad-b103-8a018846890c;FINALIZED;adc3e47f-d252-40b6-a3ff-9c5d0cdbb1c5;
11/04/19 10:41;d0f14e88-05c0-44e5-b3b5-fc6ee0116747;la vita segreta dei milionari s.3 ep.07;la vita segreta dei milionari s.3;t;1;34460038;ibms;2016;;;;7;3;sky;;SCHED;;
07/06/19 09:46;d0f14e88-05c0-44e5-b3b5-fc6ee0116747;ep. 7;la vita segreta dei milionari;t;4;datatv_p240934e1247455;datatv;2015;;34460038;ibms;7;3;sky;;ENRICH;;
04/01/21 20:49;d0f14e88-05c0-44e5-b3b5-fc6ee0116747;Ep. 7;La vita segreta dei milionari;t;4;;;2015;;;;7;3;sky;;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;[[ALT]]Ep. 7[[ALT]]Ep. 7[[ALT]]Ep. 7
07/04/20 07:44;d0f426b5-bf5e-4101-8052-4d3a17da5807;house 6 ep.09 - beata ignoranza;house 6;t;1;37011909;ibms;2009;G.Yaitanes;;;9;6;sky;;SCHED;;
22/04/20 18:37;d0f426b5-bf5e-4101-8052-4d3a17da5807;beata ignoranza;dr. house - medical division;t;1;datatv_p180138e809178;datatv;2009;;37011909;ibms;9;6;sky;;ENRICH;;
05/12/20 15:33;d0f426b5-bf5e-4101-8052-4d3a17da5807;Dr. House - Medical Division - Stag. 6 Ep. 9 - Beata ignoranza;Dr. House - Medical Division;t;1;;;2009;;;;9;6;sky;e391d453-c9b8-4046-8d5b-993325d265c4;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
31/12/20 16:23;d1b0b75d-3c09-4619-a1e0-9b3097d0a798;sigulda?|?;;f;2;;;;;;;;;sky;;SCHED;;
05/01/21 10:28;d1b0b75d-3c09-4619-a1e0-9b3097d0a798;sigulda;coppa del mondo;t;2;datatv_p255746e1351152;datatv;2020;;;;0;2020;sky;;ENRICH;;
05/01/21 11:55;d1b0b75d-3c09-4619-a1e0-9b3097d0a798;Sigulda;Coppa del Mondo;t;2;;;2020;;;;0;2020;sky;;FINALIZED;ce78e76e-1b9e-43c4-afab-e85182a92646;[[ALT]]Sigulda[[ALT]]Sigulda[[ALT]]Sigulda
10/09/20 21:49;d1cecd1e-7ee8-428e-8a2a-bf468444d23a;;masterchef canada;t;1;datatv_p248494e1298631;datatv;;;;;7;5;sky;;SCHED;;
17/09/20 10:33;d1cecd1e-7ee8-428e-8a2a-bf468444d23a;ep. 7;masterchef canada;t;1;datatv_p248494e1298631;datatv;2018;Dave Russell;35766933;ibms;7;5;sky;;ENRICH;;
04/01/21 09:49;d1cecd1e-7ee8-428e-8a2a-bf468444d23a;masterchef canada s.5 ep.07;masterchef canada s.5;t;1;35766933;ibms;2018;;;;7;5;sky;;SCHED;;
04/01/21 17:34;d1cecd1e-7ee8-428e-8a2a-bf468444d23a;Ep. 7;MasterChef Canada;t;1;;;2018;Dave Russell;;;7;5;sky;;FINALIZED;313b320f-1fa0-4fc0-a26b-c7e5b4ebd0e2;[[ALT]]Ep. 7[[ALT]]The Magnificent Seven (+1)[[ALT]]Ep. 7
01/03/18 08:41;d350628e-e367-4640-850b-f299b444e98c;c'est la vie;dr. house - medical division;t;1;datatv_p181420e820506;datatv;;;;;6;3;sky;;SCHED;;
17/07/20 17:15;d350628e-e367-4640-850b-f299b444e98c;C'est la vie;Dr. House - Medical Division;t;1;;;2006;;;;6;3;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]C'est la vie[[ALT]]Que Ser� Ser�[[ALT]]C'est la vie
16/01/20 14:58;d36b55ff-2f60-4f8f-be7b-b01074a0b5f3;lillehammer: doppio 2a manche;;f;2;;;;;;;;;sky;;SCHED;;
19/01/20 11:46;d36b55ff-2f60-4f8f-be7b-b01074a0b5f3;doppio;coppa del mondo;t;2;datatv_p245216e1285934;datatv;2019;;;;0;;sky;;ENRICH;;
21/01/20 22:35;d36b55ff-2f60-4f8f-be7b-b01074a0b5f3;Doppio;Coppa del Mondo;t;2;;;2019;;;;0;2019;sky;;FINALIZED;ce78e76e-1b9e-43c4-afab-e85182a92646;[[ALT]]Doppio[[ALT]]Doppio[[ALT]]Doppio
17/05/18 13:13;d4100b88-7d91-4adc-94b7-38f1bf9d6a32;;masterchef canada;t;1;datatv_p231027e1180717;datatv;;;;;11;4;sky;;SCHED;;
08/01/20 00:10;d4100b88-7d91-4adc-94b7-38f1bf9d6a32;Ep. 11;MasterChef Canada;t;1;;;2017;Dave Russell;;;11;4;sky;;FINALIZED;313b320f-1fa0-4fc0-a26b-c7e5b4ebd0e2;[[ALT]]Ep. 11[[ALT]]Sweet Francaise[[ALT]]Ep. 11
17/05/18 13:11;d4a3aec6-4a7a-4813-85ee-0f07b2672f5b;;masterchef canada;t;1;datatv_p231027e1180723;datatv;;;;;6;4;sky;;SCHED;;
25/05/18 09:31;d4a3aec6-4a7a-4813-85ee-0f07b2672f5b;ep. 6;masterchef canada;t;1;datatv_p231027e1180723;datatv;2017;Dave Russell;;;6;4;sky;;ENRICH;;
07/01/20 23:40;d4a3aec6-4a7a-4813-85ee-0f07b2672f5b;Ep. 6;MasterChef Canada;t;1;;;2017;Dave Russell;;;6;4;sky;;FINALIZED;313b320f-1fa0-4fc0-a26b-c7e5b4ebd0e2;[[ALT]]Ep. 6[[ALT]]Jamie In The House[[ALT]]Ep. 6
24/05/18 06:31;d4b1d922-41b6-41de-a8d6-839ef6a82ba1;trapianto;dr. house - medical division;t;1;datatv_p163381e648737;datatv;;;;;2;8;sky;;SCHED;;
22/04/20 19:26;d4b1d922-41b6-41de-a8d6-839ef6a82ba1;Trapianto;Dr. House - Medical Division;t;1;;;2011;;;;2;8;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Trapianto[[ALT]]Transplant[[ALT]]Trapianto
06/04/20 14:50;d5224981-7555-4c3f-8470-d2f916262b62;house 2 ep.02 - il coraggio di morire;house 2;t;1;37011598;ibms;2005;D.Sarafian;;;2;2;sky;;SCHED;;
20/04/20 17:35;d5224981-7555-4c3f-8470-d2f916262b62;il coraggio di morire;dr. house - medical division;t;1;datatv_p181042e817039;datatv;2005;;37011598;ibms;2;2;sky;;ENRICH;;
30/07/20 08:20;d5224981-7555-4c3f-8470-d2f916262b62;Dr. House - Medical Division - Stag. 2 Ep. 2 - Il coraggio di morire;Dr. House - Medical Division;t;1;;;2005;;;;2;2;sky;2df69528-2055-4884-9ec9-64805587ce31;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
08/02/18 07:55;d5948f2e-61ce-40ca-87a4-b7efb528f90e;al sicuro;dr. house - medical division;t;1;datatv_p181042e817053;datatv;;;;;16;2;sky;;SCHED;;
18/06/20 09:54;d5948f2e-61ce-40ca-87a4-b7efb528f90e;Al sicuro;Dr. House - Medical Division;t;1;;;2005;;;;16;2;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Al sicuro[[ALT]]Safe[[ALT]]Al sicuro
03/05/18 12:26;d6ba2177-45cf-4053-bbba-8dc0359449f0;la scelta;dr. house - medical division;t;1;datatv_p180138e809190;datatv;;;;;20;6;sky;;SCHED;;
05/01/21 14:30;d6ba2177-45cf-4053-bbba-8dc0359449f0;La scelta;Dr. House - Medical Division;t;1;;;2009;;;;20;6;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]La scelta[[ALT]]The Choice[[ALT]]La scelta
06/04/20 14:48;d810c0ea-105a-42df-ad9d-ed4d0c2e3560;house 2 ep.17 - tutto per tutto;house 2;t;1;37011613;ibms;2005;F.Gerber;;;17;2;sky;;SCHED;;
20/04/20 17:38;d810c0ea-105a-42df-ad9d-ed4d0c2e3560;tutto per tutto;dr. house - medical division;t;1;datatv_p181042e817054;datatv;2005;;37011613;ibms;17;2;sky;;ENRICH;;
18/08/20 01:06;d810c0ea-105a-42df-ad9d-ed4d0c2e3560;Dr. House - Medical Division - Stag. 2 Ep. 17 - Tutto per tutto;Dr. House - Medical Division;t;1;;;2005;;;;17;2;sky;79e78b37-31ca-4305-a14e-e835a6b10da2;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
10/01/18 20:07;d83f7136-bbac-4498-8a10-a4956d26576d;verita' nascoste;dr. house - medical division;t;1;datatv_p173000e743342;datatv;;;;;19;1;sky;;SCHED;;
14/07/20 04:50;d83f7136-bbac-4498-8a10-a4956d26576d;Verit� nascoste;Dr. House - Medical Division;t;1;;;2004;;;;19;1;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Verit� nascoste[[ALT]]Kids[[ALT]]Verit� nascoste
04/12/20 01:15;d8ebd61b-5dc9-4560-81f8-7794b0b51336;;titleID;t;0;39565953;ibms;;;;;;;sky;;IBMS;;
18/12/20 12:44;d8ebd61b-5dc9-4560-81f8-7794b0b51336;100 giorni all?inverno s.1 ep.2;100 giorni all?inverno s.1;t;4;39565953;ibms;2020;;;;2;1;sky;;SCHED;;
04/01/21 13:16;d8ebd61b-5dc9-4560-81f8-7794b0b51336;testardaggine;100 giorni all'inverno;t;4;datatv_p256179e1346944;datatv;2020;;39565953;ibms;2;1;sky;;ENRICH;;
20/01/21 07:31;d8ebd61b-5dc9-4560-81f8-7794b0b51336;Testardaggine;100 giorni all'inverno;t;4;;;2020;;;;2;1;sky;;FINALIZED;be4f1446-e931-406f-9764-99a3e04d83c7;[[ALT]]Testardaggine[[ALT]]Rogue Rage[[ALT]]Testardaggine
27/08/20 19:15;d901bf61-4611-4d92-b30e-d8a49551a039;;ex on the beach italia - best moments;t;1;viacom_0000056250;viacom;;;;;1;2;sky;;SCHED;;
04/01/21 18:19;d901bf61-4611-4d92-b30e-d8a49551a039;ep. 1;ex on the beach italia - best moments;t;1;datatv_p257326e1352997;datatv;2020;;;;1;1;sky;;ENRICH;;
15/01/21 07:31;d901bf61-4611-4d92-b30e-d8a49551a039;Ep. 1;Ex on the Beach Italia - Best Moments;t;1;;;2020;;;;1;1;sky;;FINALIZED;98f0752a-95e9-4af1-81b5-c7bcd586c049;[[ALT]]Ep. 1[[ALT]]Ep. 1[[ALT]]Ep. 1
22/03/18 07:53;da9de7ae-9fd0-4d6d-91f8-7959e265a187;97 secondi;dr. house - medical division;t;1;datatv_p120655e333798;datatv;;;;;3;4;sky;;SCHED;;
31/08/20 08:51;da9de7ae-9fd0-4d6d-91f8-7959e265a187;97 secondi;Dr. House - Medical Division;t;1;;;2007;David Straiton,Greg Yaitanes,Deran Sarafian,David Platt,Juan Jos� Campanella;;;3;4;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]97 secondi[[ALT]]97 Seconds[[ALT]]97 secondi
04/01/18 08:32;dae49392-e063-4890-9c09-1b167210e0fd;sfida per house;dr. house - medical division;t;1;datatv_p173000e743326;datatv;;;;;3;1;sky;;SCHED;;
20/04/20 17:13;dae49392-e063-4890-9c09-1b167210e0fd;Sfida per House;Dr. House - Medical Division;t;1;;;2004;;;;3;1;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Sfida per House[[ALT]]Occam's Razor[[ALT]]Sfida per House
06/04/20 15:23;dc64a23d-3b5f-44cd-9229-c7ca0ca7fe5a;house 4 ep.05 - sindrome dello specchio;house 4;t;1;37011661;ibms;2007;D.Platt;;;5;4;sky;;SCHED;;
21/04/20 17:53;dc64a23d-3b5f-44cd-9229-c7ca0ca7fe5a;sindrome dello specchio;dr. house - medical division;t;1;datatv_p120655e333956;datatv;2007;Juan Jos� Campanella;37011661;ibms;5;4;sky;;ENRICH;;
19/09/20 04:19;dc64a23d-3b5f-44cd-9229-c7ca0ca7fe5a;Dr. House - Medical Division - Stag. 4 Ep. 5 - Sindrome dello specchio;Dr. House - Medical Division;t;1;;;2007;;;;5;4;sky;1531699f-95ad-4eb2-910f-fa8da5b89ac7;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
06/04/20 15:25;dc7a5cf5-8803-46a1-a2d2-bf06aa5c2eb3;house 4 ep.09 - giochi;house 4;t;1;37011665;ibms;2007;D.Sarafian;;;9;4;sky;;SCHED;;
21/04/20 17:58;dc7a5cf5-8803-46a1-a2d2-bf06aa5c2eb3;giochi;dr. house - medical division;t;1;datatv_p120655e333960;datatv;2007;Juan Jos� Campanella;37011665;ibms;9;4;sky;;ENRICH;;
03/10/20 08:05;dc7a5cf5-8803-46a1-a2d2-bf06aa5c2eb3;Dr. House - Medical Division - Stag. 4 Ep. 9 - Giochi;Dr. House - Medical Division;t;1;;;2007;;;;9;4;sky;c7291371-55a2-434a-a244-27cd990a0c10;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
17/04/18 15:23;dc858181-cd4e-4994-9c56-53a149da490a;dolci chili di troppo;dr. house - medical division;t;1;datatv_p130934e405045;datatv;;;;;10;5;sky;;SCHED;;
22/04/20 05:00;dc858181-cd4e-4994-9c56-53a149da490a;Dolci chili di troppo;Dr. House - Medical Division;t;1;;;2008;;;;10;5;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Dolci chili di troppo[[ALT]]Let Them Eat Cake[[ALT]]Dolci chili di troppo
27/06/19 20:30;dcc59330-7ec2-4516-8ffe-ea2c89d1b7e6;;la vita segreta dei milionari;t;4;datatv_p241206e1249092;datatv;;;;;2;4;sky;;SCHED;;
01/10/19 00:15;dcc59330-7ec2-4516-8ffe-ea2c89d1b7e6;Ep. 2;La vita segreta dei milionari;t;4;;;2016;;;;2;4;sky;;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;[[ALT]]Ep. 2[[ALT]]Ep. 2[[ALT]]Ep. 2
04/01/18 08:32;dd63b94e-7e08-434a-a327-2d7f07d60b03;l'epidemia;dr. house - medical division;t;1;datatv_p173000e743327;datatv;;;;;4;1;sky;;SCHED;;
20/04/20 17:09;dd63b94e-7e08-434a-a327-2d7f07d60b03;l'epidemia;dr. house - medical division;t;1;datatv_p173000e743327;datatv;2004;;37011578;ibms;4;1;sky;;ENRICH;;
02/07/20 00:52;dd63b94e-7e08-434a-a327-2d7f07d60b03;L'epidemia;Dr. House - Medical Division;t;1;;;2004;;;;4;1;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]L'epidemia[[ALT]]Maternity[[ALT]]L'epidemia
17/05/18 13:10;ddb285e1-5305-488d-a87d-319d16b7cb74;;masterchef canada;t;1;datatv_p231027e1180721;datatv;;;;;4;4;sky;;SCHED;;
25/05/18 09:31;ddb285e1-5305-488d-a87d-319d16b7cb74;ep. 4;masterchef canada;t;1;datatv_p231027e1180721;datatv;2017;Dave Russell;;;4;4;sky;;ENRICH;;
08/01/20 00:09;ddb285e1-5305-488d-a87d-319d16b7cb74;Ep. 4;MasterChef Canada;t;1;;;2017;Dave Russell;;;4;4;sky;;FINALIZED;313b320f-1fa0-4fc0-a26b-c7e5b4ebd0e2;[[ALT]]Ep. 4[[ALT]]The Blind Leading The Blind[[ALT]]Ep. 4
11/04/19 10:38;ddd36142-61b7-48ad-97cd-748c011e67f2;la vita segreta dei milionari s.3 ep.04;la vita segreta dei milionari s.3;t;1;34460035;ibms;2016;;;;4;3;sky;;SCHED;;
07/06/19 09:45;ddd36142-61b7-48ad-97cd-748c011e67f2;ep. 4;la vita segreta dei milionari;t;4;datatv_p240934e1247452;datatv;2015;;34460035;ibms;4;3;sky;;ENRICH;;
20/01/21 11:03;ddd36142-61b7-48ad-97cd-748c011e67f2;Ep. 4;La vita segreta dei milionari;t;4;;;2015;;;;4;3;sky;;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;[[ALT]]Ep. 4[[ALT]]Ep. 4[[ALT]]Ep. 4
19/04/18 07:48;de023c46-d730-49e1-a168-e1f36c1f1c57;intrappolato;dr. house - medical division;t;1;datatv_p130934e423024;datatv;;;;;19;5;sky;;SCHED;;
22/04/20 04:57;de023c46-d730-49e1-a168-e1f36c1f1c57;Intrappolato;Dr. House - Medical Division;t;1;;;2008;;;;19;5;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Intrappolato[[ALT]]Locked In[[ALT]]Intrappolato
04/12/20 01:15;df0133d0-6022-42f2-b477-2c1c36c5dfa3;;titleID;t;0;39567535;ibms;;;;;;;sky;;IBMS;;
04/01/21 13:17;df0133d0-6022-42f2-b477-2c1c36c5dfa3;gli zombie;100 giorni all'inverno;t;4;datatv_p256179e1346972;datatv;2020;;39567535;ibms;4;1;sky;;ENRICH;;
04/01/21 13:19;df0133d0-6022-42f2-b477-2c1c36c5dfa3;Gli zombie;100 giorni all'inverno;t;4;;;2020;;;;4;1;sky;;FINALIZED;be4f1446-e931-406f-9764-99a3e04d83c7;[[ALT]]Gli zombie[[ALT]]Zombie Fish Apocalypse[[ALT]]Gli zombie
06/04/20 14:46;dfb54711-dc8a-453a-b0d7-8e9b95589242;house 2 ep.13 - sotto la pelle;house 2;t;1;37011609;ibms;2005;J.Hayman;;;13;2;sky;;SCHED;;
20/04/20 17:29;dfb54711-dc8a-453a-b0d7-8e9b95589242;sotto la pelle;dr. house - medical division;t;1;datatv_p181042e817050;datatv;2005;;37011609;ibms;13;2;sky;;ENRICH;;
14/08/20 08:01;dfb54711-dc8a-453a-b0d7-8e9b95589242;Dr. House - Medical Division - Stag. 2 Ep. 13 - Sotto la pelle;Dr. House - Medical Division;t;1;;;2005;;;;13;2;sky;e3b30ee9-b69e-4496-8dc5-04de0fe692c3;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
07/07/19 03:11;dfed37e8-a6ab-4b7d-b882-e7703fcaa314;;america's got talent: the champions ep.07;t;1;34878378;ibms;;;;;;;sky;;IBMS;;
17/07/19 11:06;dfed37e8-a6ab-4b7d-b882-e7703fcaa314;america's got talent: the champions ep.07;america's got talent: the champions;t;1;34878378;ibms;2019;;;;7;1;sky;;SCHED;;
26/07/19 21:15;dfed37e8-a6ab-4b7d-b882-e7703fcaa314;;america's got talent: the champions;t;1;datatv_p241537e1252335;datatv;;;;;7;1;sky;;SCHED;;
29/07/19 10:17;dfed37e8-a6ab-4b7d-b882-e7703fcaa314;ep. 7;america's got talent: the champions;t;1;datatv_p241537e1252335;datatv;2019;;34878378;ibms;7;1;sky;;ENRICH;;
05/01/21 17:19;dfed37e8-a6ab-4b7d-b882-e7703fcaa314;Ep. 7;America's Got Talent: The Champions;t;1;;;2019;;;;7;1;sky;;FINALIZED;97c772e8-7bae-4ac2-8620-31162a5ff3bd;[[ALT]]Ep. 7[[ALT]]Ep. 7[[ALT]]Ep. 7
10/01/18 14:33;e01f42c3-993d-481b-9374-d588e8382c58;un candidato a rischio;dr. house - medical division;t;1;datatv_p173000e743340;datatv;;;;;17;1;sky;;SCHED;;
11/07/20 10:48;e01f42c3-993d-481b-9374-d588e8382c58;Un candidato a rischio;Dr. House - Medical Division;t;1;;;2004;;;;17;1;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Un candidato a rischio[[ALT]]Role Model[[ALT]]Un candidato a rischio
10/01/18 14:28;e0a66400-e1e3-4dd9-a97c-ecb203fbb89e;disintossicarsi;dr. house - medical division;t;1;datatv_p173000e743334;datatv;;;;;11;1;sky;;SCHED;;
20/04/20 17:12;e0a66400-e1e3-4dd9-a97c-ecb203fbb89e;disintossicarsi;dr. house - medical division;t;1;datatv_p173000e743334;datatv;2004;;37011585;ibms;11;1;sky;;ENRICH;;
13/07/20 14:58;e0a66400-e1e3-4dd9-a97c-ecb203fbb89e;Disintossicarsi;Dr. House - Medical Division;t;1;;;2004;;;;11;1;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Disintossicarsi[[ALT]]Detox[[ALT]]Disintossicarsi
